PosV3,WT_1,WT_2,WT_3,Drho_1,Drho_2,Drho_3,brown,brown,brown,white
85828,4.9142,4.5042,5.1962,3.7932,4.2276,3.8364,2.3219,3.3219,0,1
85850,4.9114,4.4326,5.1978,3.7948,4.2244,3.8271,2.3219,3.3219,0,1
85867,4.9092,4.3449,5.1978,3.7776,4.2256,3.8217,2.3219,3.3219,0,1
85889,4.8952,4.3389,5.1949,3.7837,4.2225,3.8168,2.3219,3.3219,0,1
85912,4.8651,4.3528,5.1885,3.7876,4.216,3.8226,2.3219,3.3219,0,1
85934,4.8561,4.3644,5.1836,3.8083,4.187,3.8386,2.3219,3.3219,0,1
85955,4.8865,4.3755,5.1955,3.8414,4.2211,3.9027,2.3219,3.3219,0,1
85977,4.8845,4.3824,5.1988,3.8479,4.2478,3.9073,2.3219,3.3219,0,1
86000,4.865,4.3865,5.1948,3.8413,4.2404,3.8967,2.3219,3.3219,0,1
86026,4.8486,4.3815,5.1358,3.7299,4.1252,3.8252,2.3219,3.3219,0,1
86050,4.8202,4.3744,5.0292,3.6367,3.9154,3.7389,2.3219,3.3219,0,1
86068,4.7918,4.3548,4.8946,3.5156,3.863,3.6431,2.3219,3.3219,0,1
86090,4.7832,4.336,4.8092,3.4385,3.7978,3.5881,2.3219,3.3219,0,1
86112,4.7813,4.3184,4.7608,3.4295,3.7501,3.5812,2.3219,3.3219,0,1
86132,4.7792,4.2906,4.7224,3.4326,3.7424,3.5718,2.3219,3.3219,0,1
86158,4.7786,4.2691,4.6676,3.4484,3.7541,3.5586,2.3219,3.3219,0,1
86183,4.7829,4.2607,4.6657,3.4885,3.8107,3.5511,2.3219,3.3219,0,1
86206,4.7935,4.2788,4.8171,3.6707,3.8575,3.579,2.3219,3.3219,0,1
86228,4.8057,4.2837,4.9175,3.7012,3.8798,3.5812,2.3219,3.3219,0,1
86246,4.8214,4.2928,5.0052,3.7676,3.9107,3.6021,2.3219,3.3219,0,1
86273,4.819,4.2896,4.9978,3.7663,3.9077,3.6024,2.3219,3.3219,0,1
86291,4.8149,4.2641,4.9815,3.7474,3.9047,3.594,2.3219,3.3219,0,1
86316,4.7934,4.2156,4.8696,3.6357,3.8933,3.5556,2.3219,3.3219,0,1
86338,4.7875,4.1998,4.8409,3.6037,3.8873,3.5308,2.3219,3.3219,0,1
86358,4.7846,4.1836,4.8469,3.5973,3.8805,3.5291,2.3219,3.3219,0,1
86378,4.7865,4.1603,4.8482,3.6001,3.8704,3.5481,2.3219,3.3219,0,1
86396,4.7839,4.126,4.8729,3.6007,3.8666,3.5627,2.3219,3.3219,0,1
86417,4.785,4.1106,4.8911,3.6097,3.8859,3.568,2.3219,3.3219,0,1
86439,4.7846,4.1168,4.9008,3.6122,3.8957,3.5899,2.3219,3.3219,0,1
86461,4.7744,4.1199,4.9127,3.5997,3.9102,3.6124,2.3219,3.3219,0,1
86484,4.7715,4.1288,4.9078,3.5982,3.9092,3.6186,2.3219,3.3219,0,1
86508,4.7735,4.1471,4.912,3.6059,3.91,3.6458,2.3219,3.3219,0,1
86530,4.7807,4.1724,4.9129,3.612,3.9056,3.6488,2.3219,3.3219,0,1
86549,4.7811,4.1933,4.8997,3.613,3.9062,3.675,2.3219,3.3219,0,1
86575,4.7944,4.2291,4.8885,3.6284,3.9175,3.7649,2.3219,3.3219,0,1
86602,4.7979,4.2303,4.8528,3.6244,3.903,3.7676,2.3219,3.3219,0,1
86625,4.7883,4.218,4.8087,3.6087,3.8497,3.7542,2.3219,3.3219,0,1
86643,4.7784,4.1872,4.7658,3.5397,3.788,3.6979,2.3219,3.3219,0,1
86664,4.7062,4.066,4.6502,2.9196,3.6663,3.2301,2.3219,3.3219,0,1
86684,4.6921,4.08,4.6317,2.887,3.652,3.1938,2.3219,3.3219,0,1
86705,4.7874,4.1468,4.6846,2.9337,3.7119,3.2256,2.3219,3.3219,0,1
86730,4.9368,4.225,4.8885,3.2085,3.8556,3.6539,2.3219,3.3219,0,1
86756,4.9714,4.281,4.9171,3.1913,3.8593,3.6728,2.3219,3.3219,0,1
86775,5.0336,4.3182,5.0021,3.232,3.9177,3.7225,2.3219,3.3219,0,1
86791,5.1137,4.3392,5.2426,4.0273,4.4378,4.085,2.3219,3.3219,0,1
86813,5.1292,4.3589,5.2514,4.0101,4.4454,4.0919,2.3219,3.3219,0,1
86836,5.1403,4.3687,5.2498,3.9753,4.4549,4.065,2.3219,3.3219,0,1
86862,5.1292,4.3736,5.2529,3.9621,4.4549,4.0572,2.3219,3.3219,0,1
86879,5.1173,4.3716,5.2436,3.9523,4.451,4.0368,2.3219,3.3219,0,1
86908,5.0981,4.3782,5.2419,3.9298,4.4248,4.0297,2.3219,3.3219,0,1
86931,5.0554,4.3818,5.2254,3.8865,4.3521,4.0124,2.3219,3.3219,0,1
86955,5.0284,4.3797,5.2086,3.8148,4.2787,3.9554,2.3219,3.3219,0,1
86977,4.9654,4.3675,5.1667,3.7822,4.216,3.9109,2.3219,3.3219,0,1
86999,4.8452,4.3391,5.151,3.7634,4.1444,3.8775,2.3219,3.3219,0,1
87016,4.7638,4.2466,5.1098,3.7045,4.0561,3.7852,2.3219,3.3219,0,1
87034,4.7553,4.1724,5.0024,3.6016,3.9844,3.701,2.3219,3.3219,0,1
87058,4.7687,4.125,4.9966,3.594,3.9819,3.7022,2.3219,3.3219,0,1
87086,4.7765,4.1193,5.0114,3.5921,3.9747,3.7292,2.3219,3.3219,0,1
87102,4.7822,4.1052,5.0423,3.5901,3.9717,3.7589,2.3219,3.3219,0,1
87130,4.787,4.3502,5.0629,3.6147,3.9656,3.8007,2.3219,3.3219,0,1
87148,4.8039,4.5155,5.0916,3.6488,3.9738,3.8388,2.3219,3.3219,0,1
87173,4.8182,4.6125,5.1596,3.7566,3.9828,3.9336,2.3219,3.3219,0,1
87192,4.8085,4.6225,5.1653,3.786,3.9874,3.9416,2.3219,3.3219,0,1
87209,4.8165,4.6382,5.2064,3.8395,3.9965,4.0097,2.3219,3.3219,0,1
87232,4.8274,4.6558,5.1912,3.8331,3.9884,3.9721,2.3219,3.3219,0,1
87263,4.8143,4.671,5.1778,3.8111,3.9574,3.9277,2.3219,3.3219,0,1
87283,5.2088,4.7907,5.4702,4.2887,4.3386,4.489,2.3219,3.3219,0,1
87300,6.167,4.9742,5.9298,4.7164,5.0175,4.8817,2.3219,3.3219,0,1
87319,6.1417,4.9897,6.0003,4.7267,5.0614,4.8829,2.3219,3.3219,0,1
87341,6.1251,5.0753,6.0402,4.7193,5.0803,4.8775,2.3219,3.3219,0,1
87363,6.1031,5.2125,6.067,4.7258,5.1029,4.8749,2.3219,3.3219,0,1
87390,6.0679,5.4105,6.0803,4.7264,5.1104,4.8805,2.3219,3.3219,0,1
87416,6.0341,5.432,6.075,4.7269,5.1052,4.879,2.3219,3.3219,0,1
87438,6.0276,5.4336,6.0734,4.7301,5.1034,4.8817,2.3219,3.3219,0,1
87461,6.0155,5.4107,6.0746,4.7376,5.1006,4.8812,2.3219,3.3219,0,1
87483,6.0079,5.4091,6.0792,4.7388,5.0954,4.912,2.3219,3.3219,0,1
87502,5.9946,5.4068,6.0794,4.7495,5.089,4.9106,2.3219,3.3219,0,1
87517,5.9958,5.4035,6.0666,4.8011,5.1064,4.9251,2.3219,3.3219,0,1
87548,5.9896,5.4158,6.0521,4.8254,5.1257,4.9368,2.3219,3.3219,0,1
87566,5.9864,5.4137,5.9944,4.7998,5.1245,4.9031,2.3219,3.3219,0,1
87590,6.1787,5.4543,6.0613,5.0196,5.2337,5.0867,2.3219,3.3219,0,1
87608,6.2926,5.4851,6.2396,5.0478,5.275,5.1565,2.3219,3.3219,0,1
87637,6.3094,5.4802,6.2494,5.0587,5.3016,5.1617,2.3219,3.3219,0,1
87656,6.3096,5.4686,6.2572,5.0539,5.2988,5.1293,2.3219,3.3219,0,1
87673,6.3004,5.4642,6.2555,5.0249,5.2937,5.0967,2.3219,3.3219,0,1
87693,6.2853,5.4537,6.2493,5.0211,5.2979,5.1124,2.3219,3.3219,0,1
87716,6.2825,5.4968,6.2523,5.0333,5.3055,5.1478,2.3219,3.3219,0,1
87738,6.2863,5.5398,6.2679,5.0449,5.3102,5.195,2.3219,3.3219,0,1
87759,6.2876,5.5512,6.2743,5.0583,5.3278,5.2287,2.3219,3.3219,0,1
87791,6.2851,5.5752,6.2757,5.058,5.3233,5.2339,2.3219,3.3219,0,1
87812,6.2889,5.5855,6.2781,5.0544,5.3032,5.2377,2.3219,3.3219,0,1
87835,6.2981,5.5884,6.2735,5.0629,5.3098,5.2462,2.3219,3.3219,0,1
87851,6.304,5.5837,6.2714,5.0647,5.3225,5.2445,2.3219,3.3219,0,1
87872,6.3187,5.6069,6.2741,5.0698,5.3336,5.2264,2.3219,3.3219,0,1
87892,6.3262,5.6312,6.2759,5.0749,5.3517,5.2172,2.3219,3.3219,0,1
87919,6.3228,5.6338,6.2761,5.0496,5.3483,5.2098,2.3219,3.3219,0,1
87940,6.3168,5.6659,6.281,5.0518,5.3381,5.216,2.3219,3.3219,0,1
87957,6.333,5.763,6.3262,5.119,5.3572,5.2764,2.3219,3.3219,0,1
87980,6.3275,5.8018,6.3428,5.1342,5.3768,5.2769,2.3219,3.3219,0,1
88011,6.336,5.8343,6.3532,5.1358,5.385,5.2839,2.3219,3.3219,0,1
88033,6.3893,5.9121,6.4265,5.2298,5.4814,5.3357,2.3219,3.3219,0,1
88052,6.4499,5.9388,6.5531,5.3295,5.5659,5.3674,2.3219,3.3219,0,1
88073,6.462,5.9474,6.5702,5.3837,5.6873,5.3861,2.3219,3.3219,0,1
88090,6.4585,5.919,6.574,5.3851,5.7365,5.3735,2.3219,3.3219,0,1
88111,6.4632,5.9153,6.5678,5.39,5.8059,5.3731,2.3219,3.3219,0,1
88133,6.4646,5.9324,6.5768,5.3914,5.8223,5.3877,2.3219,3.3219,0,1
88156,6.4542,5.9624,6.5703,5.3887,5.811,5.419,2.3219,3.3219,0,1
88186,6.4401,5.9675,6.5393,5.373,5.7761,5.4224,2.3219,3.3219,0,1
88208,6.4305,5.968,6.5125,5.3397,5.7133,5.4134,2.3219,3.3219,0,1
88228,6.4037,5.9497,6.4155,5.2792,5.6619,5.3911,2.3219,3.3219,0,1
88244,6.3937,5.9033,6.3604,5.1977,5.6133,5.3768,2.3219,3.3219,0,1
88270,6.3833,5.9105,6.3561,5.1472,5.5834,5.3746,2.3219,3.3219,0,1
88288,6.3858,5.9004,6.3742,5.1249,5.5727,5.3717,2.3219,3.3219,0,1
88309,6.393,5.9038,6.417,5.1785,5.5665,5.3869,2.3219,3.3219,0,1
88331,6.4004,5.912,6.4629,5.202,5.5763,5.3858,2.3219,3.3219,0,1
88362,6.3982,5.9102,6.456,5.1772,5.5721,5.3528,2.3219,3.3219,0,1
88384,6.4031,5.9047,6.4744,5.1775,5.5812,5.3425,2.3219,3.3219,0,1
88399,6.4203,5.9017,6.5446,5.1922,5.601,5.3444,2.3219,3.3219,0,1
88419,6.4264,5.922,6.5504,5.1836,5.5993,5.3379,2.3219,3.3219,0,1
88448,6.437,5.9638,6.566,5.2024,5.6059,5.3404,2.3219,3.3219,0,1
88471,6.4431,5.9786,6.5844,5.2132,5.6117,5.3439,2.3219,3.3219,0,1
88488,6.4611,6.0036,6.6321,5.2571,5.6192,5.3953,2.3219,3.3219,0,1
88509,6.5002,6.0554,6.6748,5.4057,5.6282,5.4377,2.3219,3.3219,0,1
88530,6.5116,6.0905,6.7005,5.4604,5.6387,5.4534,2.3219,3.3219,0,1
88561,6.5286,6.1798,6.7117,5.4695,5.6409,5.4694,2.3219,3.3219,0,1
88583,6.5375,6.223,6.7224,5.4699,5.6395,5.4804,2.3219,3.3219,0,1
88602,6.5388,6.2335,6.7233,5.4813,5.6385,5.5203,2.3219,3.3219,0,1
88627,6.5419,6.241,6.7367,5.5124,5.63,5.5562,2.3219,3.3219,0,1
88649,6.5354,6.2381,6.7359,5.5216,5.6117,5.5723,2.3219,3.3219,0,1
88668,6.535,6.2356,6.7367,5.5278,5.6044,5.5899,2.3219,3.3219,0,1
88691,6.5355,6.2291,6.7401,5.5267,5.6143,5.589,2.3219,3.3219,0,1
88713,6.5311,6.2289,6.7447,5.5365,5.6344,5.6022,2.3219,3.3219,0,1
88737,6.5294,6.2338,6.7538,5.5434,5.6977,5.611,2.3219,3.3219,0,1
88755,6.5383,6.2345,6.7589,5.5373,5.7219,5.6013,2.3219,3.3219,0,1
88778,6.5437,6.2281,6.7615,5.5231,5.7369,5.609,2.3219,3.3219,0,1
88796,6.5559,6.2282,6.7714,5.5231,5.7628,5.6161,2.3219,3.3219,0,1
88815,6.5717,6.23,6.7741,5.5548,5.7729,5.6146,2.3219,3.3219,0,1
88839,6.5747,6.2186,6.763,5.5596,5.7753,5.6326,2.3219,3.3219,0,1
88868,6.5782,6.224,6.7421,5.5497,5.7693,5.6192,2.3219,3.3219,0,1
88890,6.5887,6.2234,6.7073,5.5334,5.773,5.5994,2.3219,3.3219,0,1
88912,6.5868,6.2119,6.6859,5.4938,5.768,5.5834,2.3219,3.3219,0,1
88926,6.6006,6.2139,6.6854,5.4807,5.7777,5.5699,2.3219,3.3219,0,1
88948,6.6176,6.2148,6.6844,5.4879,5.7926,5.5652,2.3219,3.3219,0,1
88969,6.6252,6.2203,6.6966,5.4963,5.7984,5.5692,2.3219,3.3219,0,1
89000,6.6477,6.2366,6.7096,5.5396,5.8114,5.5931,2.3219,3.3219,0,1
89022,6.6892,6.2563,6.7253,5.6372,5.8345,5.6396,2.3219,3.3219,0,1
89042,6.7187,6.2591,6.7376,5.6633,5.8589,5.6351,2.3219,3.3219,0,1
89062,6.7375,6.2569,6.7402,5.667,5.8685,5.6441,2.3219,3.3219,0,1
89084,6.7844,6.2692,6.8049,5.6888,5.8884,5.7275,2.3219,3.3219,0,1
89106,6.8092,6.2718,6.8229,5.6968,5.9137,5.7791,2.3219,3.3219,0,1
89131,6.8137,6.2745,6.8301,5.6879,5.9083,5.7835,2.3219,3.3219,0,1
89148,6.8153,6.2764,6.825,5.6594,5.8872,5.7511,2.3219,3.3219,0,1
89170,6.822,6.2847,6.8421,5.6615,5.887,5.7351,2.3219,3.3219,0,1
89192,6.8282,6.2887,6.849,5.6511,5.8766,5.7024,2.3219,3.3219,0,1
89217,6.8249,6.2907,6.8366,5.6277,5.8689,5.6961,2.3219,3.3219,0,1
89240,6.8098,6.2998,6.8155,5.6077,5.8749,5.6651,2.3219,3.3219,0,1
89265,6.8062,6.3149,6.8066,5.6085,5.8762,5.6667,2.3219,3.3219,0,1
89287,6.7862,6.3203,6.7994,5.6013,5.8564,5.6512,2.3219,3.3219,0,1
89309,6.7713,6.3238,6.7873,5.6023,5.8576,5.6398,2.3219,3.3219,0,1
89331,6.8647,6.3238,6.786,5.6324,5.8717,5.6607,2.3219,3.3219,0,1
89348,6.8965,6.3262,6.7821,5.6333,5.8657,5.6981,2.3219,3.3219,0,1
89366,6.9113,6.3218,6.7787,5.6268,5.8682,5.7129,2.3219,3.3219,0,1
89393,6.9324,6.3295,6.7808,5.6197,5.8733,5.7401,2.3219,3.3219,0,1
89416,6.9253,6.3283,6.7773,5.6038,5.8577,5.7523,2.3219,3.3219,0,1
89440,6.9119,6.3259,6.7759,5.5557,5.8347,5.7529,2.3219,3.3219,0,1
89462,6.8938,6.3301,6.7737,5.548,5.8187,5.7572,2.3219,3.3219,0,1
89482,6.8578,6.3172,6.7695,5.5234,5.8091,5.7627,2.3219,3.3219,0,1
89503,6.8413,6.3066,6.7633,5.5154,5.7811,5.7715,2.3219,3.3219,0,1
89529,6.7993,6.2892,6.7441,5.4948,5.7556,5.7519,2.3219,3.3219,0,1
89550,6.7578,6.2676,6.7244,5.4613,5.7233,5.7233,2.3219,3.3219,0,1
89573,6.7078,6.2531,6.6971,5.4189,5.6652,5.6752,2.3219,3.3219,0,1
89595,6.6604,6.2129,6.6247,5.3365,5.6446,5.5613,2.3219,3.3219,0,1
89610,6.622,6.1782,6.6054,5.2709,5.6323,5.4878,2.3219,3.3219,0,1
89630,6.5914,6.1533,6.5951,5.2561,5.633,5.4929,2.3219,3.3219,0,1
89654,6.5691,6.1181,6.5668,5.2497,5.6364,5.4834,2.3219,3.3219,0,1
89678,6.569,6.1101,6.5728,5.2766,5.6711,5.5017,2.3219,3.3219,0,1
89699,6.566,6.086,6.5741,5.2791,5.6774,5.5096,2.3219,3.3219,0,1
89717,6.5664,6.0822,6.6512,5.2678,5.6902,5.5323,2.3219,3.3219,0,1
89739,6.5621,6.0855,6.8792,5.5273,5.7663,5.7051,2.3219,3.3219,0,1
89766,6.5664,6.1017,6.8904,5.6531,5.7938,5.7643,2.3219,3.3219,0,1
89793,6.5148,6.0835,6.7917,5.6153,5.784,5.7589,2.3219,3.3219,0,1
89815,6.4206,6.0456,6.6667,5.4992,5.6851,5.7274,2.3219,3.3219,0,1
89837,6.2978,5.9857,6.4518,5.3228,5.5322,5.4817,2.3219,3.3219,0,1
89858,6.221,5.9026,6.2085,5.1696,5.2887,5.1761,2.3219,3.3219,0,1
89880,6.1928,5.8616,6.1852,5.1419,5.2092,5.1316,2.3219,3.3219,0,1
89902,6.1615,5.7837,6.1692,5.0642,5.1668,5.0845,2.3219,3.3219,0,1
89921,6.1372,5.7397,6.1448,4.9638,5.1334,5.048,2.3219,3.3219,0,1
89942,6.1158,5.6988,6.1282,4.8981,5.0707,5.0025,2.3219,3.3219,0,1
89962,6.0326,5.6122,6.0613,4.785,4.7717,4.7494,2.3219,3.3219,0,1
89981,5.9007,5.5783,5.9895,4.6642,4.729,4.7092,2.3219,3.3219,0,1
90008,5.8748,5.5462,5.9555,4.6759,4.7412,4.6731,2.3219,3.3219,0,1
90030,5.8559,5.518,5.9202,4.6686,4.7503,4.6696,2.3219,3.3219,0,1
90050,5.8392,5.4657,5.9058,4.6763,4.78,4.6759,2.3219,3.3219,0,1
90074,5.7781,5.3819,5.8636,4.6618,4.7804,4.6623,2.3219,3.3219,0,1
90096,5.7074,5.1343,5.786,4.5994,4.7299,4.6077,2.3219,3.3219,0,1
90115,5.6736,5.0698,5.7849,4.5587,4.7236,4.5791,2.3219,3.3219,0,1
90135,5.6592,5.0424,5.7947,4.5536,4.7281,4.5488,2.3219,3.3219,0,1
90157,5.6609,5.0458,5.8348,4.603,4.7483,4.5496,2.3219,3.3219,0,1
90181,5.6874,5.0539,5.8829,4.6736,4.8121,4.8059,2.3219,3.3219,0,1
90208,5.7051,5.0649,5.9037,4.6815,4.8415,4.9103,2.3219,3.3219,0,1
90230,5.6779,5.0222,5.7961,4.5916,3.611,3.713,2.3219,3.3219,0,1
90252,2.5676,2.4218,2.3272,1.6432,1.3206,1.6284,2.3219,3.3219,0,1
90277,2.5596,2.3677,2.3227,1.6267,1.3139,1.6172,2.3219,3.3219,0,1
90296,2.5826,2.382,2.6947,1.7261,1.4457,1.8423,2.3219,3.3219,0,1
90321,2.5869,2.4093,2.8589,1.7507,1.5088,1.8597,2.3219,3.3219,0,1
90343,6.0031,5.8716,6.5007,4.8116,4.6732,4.9876,2.3219,3.3219,0,1
90365,8.6527,8.2784,8.5754,7.8028,7.7372,7.7094,2.3219,3.3219,0,1
90384,8.6687,8.3229,8.608,7.8311,7.7546,7.7263,2.3219,3.3219,0,1
90409,8.6739,8.3359,8.6202,7.8433,7.761,7.7332,2.3219,3.3219,0,1
90430,8.6723,8.3381,8.6219,7.8489,7.7612,7.7365,2.3219,3.3219,0,1.75
90453,8.6643,8.3308,8.611,7.8377,7.7508,7.7235,2.3219,3.3219,0,1
90475,8.6046,8.2752,8.5419,7.7719,7.6791,7.6558,2.3219,3.3219,0,9.43076923076923
90497,8.5461,8.2209,8.4747,7.7082,7.6094,7.5902,2.3219,3.3219,0,9.86153846153846
90519,8.4889,8.1677,8.4093,7.6466,7.5415,7.5268,2.3219,3.3219,0,7.95384615384615
90536,8.4329,8.1157,8.3457,7.5868,7.4754,7.4652,2.3219,3.3219,0,5.92857142857143
90554,8.378,8.0647,8.2837,7.5287,7.411,7.4054,2.3219,3.3219,0,9.57446808510638
90576,8.3242,8.0148,8.2232,7.4721,7.3482,7.3473,2.3219,3.3219,0,10
90597,8.2715,7.9659,8.1642,7.4171,7.2868,7.2907,2.3219,3.3219,0,9.95555555555556
90620,8.2197,7.918,8.1066,7.3634,7.2268,7.2355,2.3219,3.3219,0,9.95652173913044
90642,8.169,7.871,8.0503,7.311,7.1682,7.1816,2.3219,3.3219,0,10
90666,8.1192,7.8249,7.9953,7.2599,7.1109,7.129,2.3219,3.3219,0,10
90686,8.0703,7.7796,7.9415,7.2099,7.0548,7.0777,2.3219,3.3219,0,10
90708,8.0223,7.7353,7.8888,7.1611,6.9999,7.0274,2.3219,3.3219,0,10
90730,7.9752,7.6917,7.8373,7.1133,6.9461,6.9783,2.3219,3.3219,0,9.95833333333333
90753,7.929,7.6489,7.7868,7.0665,6.8934,6.9302,2.3219,3.3219,0,9.7142857142857
90773,7.8835,7.6069,7.7373,7.0207,6.8418,6.8831,2.3219,3.3219,0,9.8
90795,7.8389,7.5656,7.6889,6.9758,6.7912,6.837,2.3219,3.3219,0,9.84444444444444
90817,7.795,7.5251,7.6414,6.9318,6.7416,6.7917,2.3219,3.3219,0,9.8
90839,7.7519,7.4853,7.5948,6.8887,6.6929,6.7474,2.3219,3.3219,0,9.82222222222222
90861,7.7095,7.4461,7.5492,6.8464,6.6452,6.704,2.3219,3.3219,0,10
90884,7.6678,7.4077,7.5044,6.805,6.5984,6.6613,2.3219,3.3219,0,9.95744680851064
90905,7.6269,7.3699,7.4605,6.7643,6.5524,6.6195,2.3219,3.3219,0,9.95555555555556
90928,7.5866,7.3327,7.4174,6.7243,6.5073,6.5785,2.3219,3.3219,0,10
90951,7.547,7.2962,7.3751,6.6852,6.463,6.5382,2.3219,3.3219,0,10
90977,7.5081,7.2603,7.3336,6.6467,6.4196,6.4986,2.3219,3.3219,0,9.85964912280702
90998,7.4698,7.225,7.2928,6.6089,6.3769,6.4598,2.3219,3.3219,0,9.83333333333333
91018,7.4322,7.1903,7.2528,6.5718,6.335,6.4217,2.3219,3.3219,0,9.82352941176471
91040,7.3952,7.1562,7.2135,6.5354,6.2938,6.3843,2.3219,3.3219,0,10
91060,7.3587,7.1227,7.1749,6.4996,6.2534,6.3475,2.3219,3.3219,0,10
91083,7.3229,7.0897,7.1371,6.4644,6.2137,6.3114,2.3219,3.3219,0,9.9591836734694
91103,7.2877,7.0572,7.0999,6.4299,6.1747,6.2759,2.3219,3.3219,0,9.95555555555556
91128,7.253,7.0253,7.0633,6.3959,6.1364,6.2411,2.3219,3.3219,0,10
91147,7.219,6.9939,7.0274,6.3626,6.0987,6.2069,2.3219,3.3219,0,10
91169,7.1854,6.963,6.9922,6.3298,6.0618,6.1732,2.3219,3.3219,0,9.97777777777778
91192,7.1524,6.9327,6.9576,6.2976,6.0254,6.1402,2.3219,3.3219,0,9.97916666666667
91216,7.12,6.9028,6.9236,6.266,5.9898,6.1077,2.3219,3.3219,0,9.98039215686275
91237,7.0881,6.8735,6.8902,6.2349,5.9547,6.0758,2.3219,3.3219,0,10
91257,7.0567,6.8446,6.8574,6.2044,5.9203,6.0445,2.3219,3.3219,0,10
91279,7.0258,6.8162,6.8252,6.1743,5.8864,6.0137,2.3219,3.3219,0,10
91301,6.9954,6.7883,6.7935,6.1448,5.8532,5.9834,2.3219,3.3219,0,9.97777777777778
91324,6.9656,6.7608,6.7624,6.1158,5.8205,5.9537,2.3219,3.3219,0,9.97916666666667
91352,6.9362,6.7338,6.7319,6.0873,5.7884,5.9244,2.3219,3.3219,0,10
91368,6.9073,6.7073,6.7019,6.0593,5.7569,5.8957,2.3219,3.3219,0,10
91389,6.8789,6.6811,6.6724,6.0318,5.7259,5.8675,2.3219,3.3219,0,10
91413,6.8509,6.6555,6.6435,6.0048,5.6955,5.8398,2.3219,3.3219,0,10
91433,6.8234,6.6302,6.6151,5.9782,5.6657,5.8126,2.3219,3.3219,0,10
91455,6.7964,6.6054,6.5872,5.9521,5.6363,5.7859,2.3219,3.3219,0,10
91480,6.7699,6.581,6.5598,5.9265,5.6075,5.7596,2.3219,3.3219,0,10
91499,6.7437,6.5571,6.5329,5.9013,5.5792,5.7338,2.3219,3.3219,0,10
91528,6.7181,6.5335,6.5065,5.8765,5.5514,5.7085,2.3219,3.3219,0,10
91548,6.6928,6.5104,6.4806,5.8522,5.5241,5.6836,2.3219,3.3219,0,9.82142857142857
91566,6.668,6.4876,6.4551,5.8283,5.4973,5.6592,2.3219,3.3219,0,9.93617021276596
91587,6.6436,6.4653,6.4302,5.8049,5.471,5.6352,2.3219,3.3219,0,9.84444444444444
91609,6.6196,6.4433,6.4057,5.7818,5.4452,5.6117,2.3219,3.3219,0,10
91631,6.5961,6.4217,6.3816,5.7592,5.4199,5.5885,2.3219,3.3219,0,10
91653,6.573,6.4005,6.358,5.737,5.395,5.5659,2.3219,3.3219,0,10
91678,6.5502,6.3797,6.3349,5.7153,5.3706,5.5436,2.3219,3.3219,0,10
91698,6.5279,6.3593,6.3122,5.6939,5.3467,5.5217,2.3219,3.3219,0,10
91720,6.506,6.3392,6.29,5.6729,5.3232,5.5003,2.3219,3.3219,0,10
91741,6.4844,6.3195,6.2681,5.6523,5.3002,5.4793,2.3219,3.3219,0,10
91765,6.4633,6.3002,6.2467,5.6321,5.2776,5.4587,2.3219,3.3219,0,10
91785,6.4425,6.2812,6.2258,5.6123,5.2554,5.4384,2.3219,3.3219,0,10
91807,6.4222,6.2626,6.2052,5.5928,5.2337,5.4186,2.3219,3.3219,0,10
91829,6.4022,6.2444,6.1851,5.5738,5.2124,5.3992,2.3219,3.3219,0,10
91851,6.3825,6.2265,6.1654,5.5551,5.1915,5.3801,2.3219,3.3219,0,10
91874,6.3633,6.2089,6.146,5.5368,5.1711,5.3614,2.3219,3.3219,0,10
91897,6.3444,6.1917,6.1271,5.5189,5.151,5.3431,2.3219,3.3219,0,10
91918,6.3259,6.1748,6.1086,5.5013,5.1314,5.3252,2.3219,3.3219,0,10
91941,6.3077,6.1583,6.0905,5.484,5.1122,5.3077,2.3219,3.3219,0,10
91961,6.2899,6.1421,6.0728,5.4672,5.0934,5.2905,2.3219,3.3219,0,10
91985,6.2725,6.1262,6.0554,5.4507,5.075,5.2737,2.3219,3.3219,0,10
92006,6.2554,6.1107,6.0385,5.4345,5.057,5.2573,2.3219,3.3219,0,9.97826086956522
92028,6.2387,6.0955,6.0219,5.4187,5.0394,5.2412,2.3219,3.3219,0,9.97916666666667
92050,6.2223,6.0806,6.0057,5.4032,5.0221,5.2254,2.3219,3.3219,0,10
92079,6.2062,6.0661,5.9899,5.3881,5.0053,5.2101,2.3219,3.3219,0,9.9016393442623
92103,6.1905,6.0518,5.9744,5.3733,4.9888,5.195,2.3219,3.3219,0,9.86153846153846
92125,6.1752,6.0379,5.9593,5.3588,4.9727,5.1803,2.3219,3.3219,0,9.86153846153846
92147,6.1601,6.0243,5.9446,5.3447,4.957,5.166,2.3219,3.3219,0,9.43076923076923
92169,6.1454,6.011,5.9303,5.3309,4.9417,5.152,2.3219,3.3219,0,8
92190,6.1311,5.998,5.9163,5.3175,4.9267,5.1383,2.3219,3.3219,0,9.32258064516129
92213,6.117,5.9854,5.9026,5.3043,4.9121,5.125,2.3219,3.3219,0,9.95384615384615
92235,6.1033,5.973,5.8893,5.2915,4.8979,5.112,2.3219,3.3219,0,9.95384615384615
92256,6.09,5.961,5.8764,5.2791,4.884,5.0994,2.3219,3.3219,0,10
92270,6.0769,5.9492,5.8638,5.2669,4.8705,5.0871,2.3219,3.3219,0,10
92291,6.0642,5.9378,5.8516,5.255,4.8573,5.0751,2.3219,3.3219,0,10
